1,Operating,1000 - Cost Of Fulltime Positions,553078,242000,237000,237000,0
1,Operating,1198 - Insurance Recoveries,0,-242,-237,-237,0
1,Operating,1199 - Turnover & Delayed Hiring,0,-10000,0,0,0
1,Operating,1311 - Overtime,254,255,255,255,0
1,Operating,1511 - Extra Curricular,0,18862,18862,18862,0
1,Operating,1861 - Employee Insurance Opt-Out,4940,0,0,0,0
1,Operating,2000 - Employee Benefits,185799,107572,99314,111783,12469
1,Operating,3000 - Contracted Serv-Prof/Tech,139987,139987,139987,139987,0
1,Operating,4000 - Contracted Servs - Property,0,0,0,0,0
1,Operating,5000 - Contr Serv-Trans/Comm/Other,10250,9752,9752,9752,0
1,Operating,6000 - Materials & Supplies,3736,6000,6000,6000,0
1,Operating,6400 - Books/Instructional Aids,3195,3034,3034,3034,0
1,Operating,7000 - Equipment,0,0,0,0,0
1,Operating,8000 - Scholarships & Stipends,0,0,0,0,0
1,Operating,9000 - Other Uses Of Funds,0,0,0,0,0
1,Categorical,6400 - Books/Instructional Aids,0,0,0,0,0
1,Categorical,8000 - Scholarships & Stipends,0,0,500,1185,685
2,Operating,1000 - Cost Of Fulltime Positions,1097808,893986,849225,937272,88047
2,Operating,1198 - Insurance Recoveries,0,-889,-849,-937,-88
2,Operating,1199 - Turnover & Delayed Hiring,0,-12600,0,-87401,-87401
2,Operating,1311 - Overtime,3036,128,128,128,0
2,Operating,1511 - Extra Curricular,7495,0,0,0,0
2,Operating,1861 - Employee Insurance Opt-Out,2645,0,0,0,0
2,Operating,2000 - Employee Benefits,522571,451102,416063,468526,52463
2,Operating,3000 - Contracted Serv-Prof/Tech,433008,224946,504596,504596,0
2,Operating,4000 - Contracted Servs - Property,0,681,681,681,0
2,Operating,5000 - Contr Serv-Trans/Comm/Other,1942,12224,12224,12224,0
2,Operating,6000 - Materials & Supplies,2744,3667,3667,3667,0
2,Operating,6400 - Books/Instructional Aids,1181,2215,2215,2215,0
2,Operating,7000 - Equipment,0,4738,4738,4738,0
2,Operating,8000 - Scholarships & Stipends,0,0,0,0,0
2,Categorical,1000 - Cost Of Fulltime Positions,89553,0,0,0,0
2,Categorical,1311 - Overtime,8,0,0,0,0
2,Categorical,1861 - Employee Insurance Opt-Out,0,0,0,0,0
2,Categorical,2000 - Employee Benefits,44828,0,0,0,0
2,Categorical,3000 - Contracted Serv-Prof/Tech,6899,0,50000,0,-50000
2,Categorical,6000 - Materials & Supplies,533,0,0,0,0
2,Categorical,7000 - Equipment,0,0,0,0,0
2,Categorical,8000 - Scholarships & Stipends,0,0,15853,0,-15853
2,Categorical,9000 - Other Uses Of Funds,0,0,148716,256725,108009
3,Operating,1000 - Cost Of Fulltime Positions,1034848,945694,1100815,1316074,215260
3,Operating,1198 - Insurance Recoveries,0,-946,-1101,-1316,-215
3,Operating,1199 - Turnover & Delayed Hiring,0,-16100,0,-268338,-268338
3,Operating,1211 - Per Diem Substitute Service,4896,4842,4842,4842,0
3,Operating,1311 - Overtime,2160,5629,5629,5629,0
3,Operating,1511 - Extra Curricular,135158,107873,52839,52839,0
3,Operating,2000 - Employee Benefits,539922,544582,570453,651952,81499
