1,Operating,1000 - Cost Of Fulltime Positions,137894,135329,135329,135329,0
1,Operating,1198 - Insurance Recoveries,0,-135,-135,-135,0
1,Operating,1199 - Turnover & Delayed Hiring,0,-2800,0,0,0
1,Operating,1311 - Overtime,0,1767,1767,1767,0
1,Operating,1511 - Extra Curricular,4587,14071,14071,14071,0
1,Operating,2000 - Employee Benefits,62742,60300,56071,63510,7438
1,Operating,3000 - Contracted Serv-Prof/Tech,0,274,274,274,0
1,Operating,5000 - Contr Serv-Trans/Comm/Other,5,2075,2075,2075,0
1,Operating,6000 - Materials & Supplies,0,626,626,626,0
1,Operating,6400 - Books/Instructional Aids,0,462,462,462,0
1,Capital,1000 - Cost Of Fulltime Positions,85699,87134,87134,87134,0
1,Capital,1198 - Insurance Recoveries,0,-174,-174,-174,0
1,Capital,1199 - Turnover & Delayed Hiring,0,0,0,0,0
1,Capital,1861 - Employee Insurance Opt-Out,0,0,0,0,0
1,Capital,2000 - Employee Benefits,41599,43321,42796,46628,3831
2,Operating,1000 - Cost Of Fulltime Positions,1835381,1887359,2077593,2290359,212767
2,Operating,1198 - Insurance Recoveries,0,-1887,-2078,-2290,-213
2,Operating,1199 - Turnover & Delayed Hiring,0,-29700,0,-234856,-234856
2,Operating,1311 - Overtime,0,3,3,3,0
2,Operating,1511 - Extra Curricular,0,9741,9741,9741,0
2,Operating,2000 - Employee Benefits,895531,947307,989623,1115560,125936
2,Operating,3000 - Contracted Serv-Prof/Tech,144000,242000,229979,229979,0
2,Operating,5000 - Contr Serv-Trans/Comm/Other,0,5678,5678,5678,0
2,Operating,6000 - Materials & Supplies,13439,11056,11056,11056,0
2,Operating,6400 - Books/Instructional Aids,294368,305871,305871,305871,0
2,Operating,7000 - Equipment,9902,7859,7859,7859,0
2,Operating,9000 - Other Uses Of Funds,0,0,32948,131793,98845
2,Capital,1000 - Cost Of Fulltime Positions,93813,92788,99754,99754,0
2,Capital,1198 - Insurance Recoveries,0,-186,-200,-200,0
2,Capital,1199 - Turnover & Delayed Hiring,0,0,0,0,0
2,Capital,2000 - Employee Benefits,53129,44402,47205,51204,3999
2,Capital,9000 - Other Uses Of Funds,0,0,0,0,0
3,Operating,1000 - Cost Of Fulltime Positions,1757963,1750445,1857967,1961330,103363
3,Operating,1198 - Insurance Recoveries,0,-1750,-1858,-1961,-103
3,Operating,1199 - Turnover & Delayed Hiring,0,-28700,0,-176946,-176946
3,Operating,1311 - Overtime,0,2379,2379,2379,0
3,Operating,1511 - Extra Curricular,2809,2288,2288,2288,0
3,Operating,2000 - Employee Benefits,848169,887505,836885,917981,81096
3,Operating,3000 - Contracted Serv-Prof/Tech,4395134,4207350,3370088,3161701,-208387
3,Operating,4000 - Contracted Servs - Property,1073219,1109000,1109000,1109000,0
3,Operating,5000 - Contr Serv-Trans/Comm/Other,1044812,1046400,1046400,1046400,0
3,Operating,6000 - Materials & Supplies,113046,109200,109200,109200,0
3,Operating,6400 - Books/Instructional Aids,3518,7100,7100,7100,0
3,Operating,7000 - Equipment,2237560,1759700,3072978,3209700,136722
3,Operating,9000 - Other Uses Of Funds,-3436871,-2750000,-3271665,-3200000,71665
4,Operating,1000 - Cost Of Fulltime Positions,980681,1029427,1024844,1031766,6922
4,Operating,1198 - Insurance Recoveries,0,-1029,-1025,-1032,-7
4,Operating,1199 - Turnover & Delayed Hiring,0,-16700,0,0,0
4,Operating,1311 - Overtime,0,2500,2500,2500,0
4,Operating,1511 - Extra Curricular,7740,22265,22265,22265,0
4,Operating,2000 - Employee Benefits,550240,588524,556688,605455,48767
4,Operating,3000 - Contracted Serv-Prof/Tech,327206,316300,316300,316300,0
4,Operating,5000 - Contr Serv-Trans/Comm/Other,6649,7965,7965,7965,0
4,Operating,6000 - Materials & Supplies,44287,31000,31000,31000,0
4,Operating,6400 - Books/Instructional Aids,99518,115492,115492,115492,0
4,Operating,7000 - Equipment,1314,2270,2270,2270,0
