1,Operating,1000 - Cost Of Fulltime Positions,26095129,21230618,20844276,21087256,242980
1,Operating,1198 - Insurance Recoveries,0,-289951,-284419,-287941,-3522
1,Operating,1199 - Turnover & Delayed Hiring,0,-400000,0,-202832,-202832
1,Operating,1861 - Employee Insurance Opt-Out,57321,0,0,0,0
1,Operating,1899 - Bonus,-2000,0,0,0,0
1,Operating,2000 - Employee Benefits,11845641,11115549,10710906,11502559,791654
1,Operating,6000 - Materials & Supplies,35653,28260,27017,26931,-86
1,Categorical,1000 - Cost Of Fulltime Positions,1298184,1479630,4340993,653479,-3687514
1,Categorical,1211 - Per Diem Substitute Service,46488,0,0,0,0
1,Categorical,1511 - Extra Curricular,0,0,0,0,0
1,Categorical,1611 - Professional Development,0,0,0,0,0
1,Categorical,1861 - Employee Insurance Opt-Out,389,0,0,0,0
1,Categorical,1899 - Bonus,3789,0,0,0,0
1,Categorical,2000 - Employee Benefits,629701,847653,2279813,454021,-1825792
1,Categorical,3000 - Contracted Serv-Prof/Tech,0,0,11000,11000,0
1,Categorical,5000 - Contr Serv-Trans/Comm/Other,1844,0,3622,3622,0
1,Categorical,6000 - Materials & Supplies,10736,1880,7114,6114,-1000
1,Categorical,6400 - Books/Instructional Aids,15281,0,2100,0,-2100
1,Categorical,8000 - Scholarships & Stipends,0,0,200,200,0
2,Operating,1000 - Cost Of Fulltime Positions,16680802,15335689,15597526,15225230,-372297
2,Operating,1198 - Insurance Recoveries,0,-184536,-187811,-183246,4566
2,Operating,1199 - Turnover & Delayed Hiring,0,-269600,0,-146361,-146361
2,Operating,1211 - Per Diem Substitute Service,231352,268801,268801,268801,0
2,Operating,1311 - Overtime,666,0,0,0,0
2,Operating,1511 - Extra Curricular,4500,33068,33068,33068,0
2,Operating,1861 - Employee Insurance Opt-Out,20638,0,0,0,0
2,Operating,1899 - Bonus,0,0,0,0,0
2,Operating,2000 - Employee Benefits,8285575,8807445,7945995,8326043,380048
2,Operating,3000 - Contracted Serv-Prof/Tech,114555,325000,325000,325000,0
2,Operating,4000 - Contracted Servs - Property,0,13800,13800,13800,0
2,Operating,5000 - Contr Serv-Trans/Comm/Other,6882,66646,66646,66646,0
2,Operating,6000 - Materials & Supplies,121327,145697,145697,145697,0
2,Operating,6400 - Books/Instructional Aids,0,2300,2300,2300,0
2,Operating,7000 - Equipment,13,44000,44000,44000,0
2,Operating,9000 - Other Uses Of Funds,0,0,0,0,0
3,Categorical,1000 - Cost Of Fulltime Positions,2107964,1110479,862975,471651,-391325
3,Categorical,1311 - Overtime,24095,0,3555,3555,0
3,Categorical,1511 - Extra Curricular,120690,48000,74097,57166,-16931
3,Categorical,1611 - Professional Development,0,0,0,0,0
3,Categorical,1861 - Employee Insurance Opt-Out,7229,0,0,0,0
3,Categorical,2000 - Employee Benefits,1269645,845842,597331,350924,-246407
3,Categorical,3000 - Contracted Serv-Prof/Tech,1223310,984737,898360,84494,-813866
3,Categorical,4000 - Contracted Servs - Property,615,4617,500,500,0
3,Categorical,5000 - Contr Serv-Trans/Comm/Other,99745,120360,151892,149741,-2151
3,Categorical,6000 - Materials & Supplies,119267,465074,476156,477633,1477
3,Categorical,6400 - Books/Instructional Aids,229028,301130,332696,332696,0
3,Categorical,7000 - Equipment,33095,12623,25699,25699,0
3,Categorical,8000 - Scholarships & Stipends,41489,84048,0,0,0
4,Operating,1000 - Cost Of Fulltime Positions,9357671,10129656,9989476,10286773,297297
4,Operating,1198 - Insurance Recoveries,0,-141815,-139853,-144015,-4162
4,Operating,1199 - Turnover & Delayed Hiring,0,-186900,0,-108829,-108829
4,Operating,1511 - Extra Curricular,145979,196327,196327,196327,0
4,Operating,1861 - Employee Insurance Opt-Out,9864,0,0,0,0
4,Operating,2000 - Employee Benefits,4437628,4888723,4764181,5269133,504953
4,Operating,3000 - Contracted Serv-Prof/Tech,15000,15000,15000,15000,0
4,Operating,5000 - Contr Serv-Trans/Comm/Other,0,0,0,0,0
4,Operating,6000 - Materials & Supplies,8840,10200,10200,10200,0
4,Operating,6400 - Books/Instructional Aids,0,0,0,0,0
4,Operating,9000 - Other Uses Of Funds,0,0,0,0,0
5,Operating,1211 - Per Diem Substitute Service,0,33324,33324,33324,0
5,Operating,1311 - Overtime,0,0,0,0,0
5,Operating,1511 - Extra Curricular,3953555,4473672,4473672,4473672,0
5,Operating,2000 - Employee Benefits,1339894,1288054,1251971,1486858,234887
5,Operating,3000 - Contracted Serv-Prof/Tech,822908,849850,853850,853850,0
5,Operating,4000 - Contracted Servs - Property,103116,264371,264371,264371,0
5,Operating,5000 - Contr Serv-Trans/Comm/Other,180894,307116,307116,307116,0
5,Operating,6000 - Materials & Supplies,182299,108234,104234,104234,0
5,Operating,6400 - Books/Instructional Aids,0,0,0,0,0
5,Operating,7000 - Equipment,3844,0,0,0,0
5,Categorical,1000 - Cost Of Fulltime Positions,167059,0,0,0,0
5,Categorical,1511 - Extra Curricular,0,0,0,0,0
5,Categorical,2000 - Employee Benefits,86880,0,0,0,0
5,Categorical,3000 - Contracted Serv-Prof/Tech,10000,0,0,0,0
5,Categorical,4000 - Contracted Servs - Property,269,0,0,0,0
