1,Operating,1000 - Cost of Fulltime Positions,274995764,284163210,270180959,268638396,-1542563
1,Operating,1198 - Insurance Recoveries,0,-4027978,-3782533,-3760938,21596
1,Operating,1199 - Turnover & Delayed Hiring,0,-7256500,0,-5421108,-5421108
1,Operating,1211 - Per Diem Substitute Service,264550,133637,4557,4557,0
1,Operating,1311 - Overtime,319990,344207,227285,227285,0
1,Operating,1511 - Extra Curricular,626325,537705,266026,266026,0
1,Operating,1611 - Professional Development,44,0,0,0,0
1,Operating,1711 - Summer Programs,555256,616464,483493,483493,0
1,Operating,1861 - Employee Insurance Opt-Out,335414,0,0,0,0
1,Operating,1899 - Bonus,0,57500,4000,4000,0
1,Operating,2000 - Employee Benefits,135582508,151009902,142199797,149380436,7180639
1,Operating,3000 - Contracted Serv-Prof/Tech,570971,514857,292300,114694,-177606
1,Operating,4000 - Contracted Servs - Property,51840,500,0,0,0
1,Operating,5000 - Contr Serv-Trans/Comm/Other,220183,49906,8155,8155,0
1,Operating,6000 - Materials & Supplies,1851792,1399603,1856787,1892347,35560
1,Operating,6400 - Books/Instructional Aids,1940800,3427623,3493889,3493889,0
1,Categorical,1000 - Cost Of Fulltime Positions,75789221,69061044,87935273,59787102,-28148171
1,Categorical,1211 - Per Diem Substitute Service,1359787,74052,0,0,0
1,Categorical,1311 - Overtime,12240,4179,12838,8038,-4800
1,Categorical,1511 - Extra Curricular,538165,602799,962052,858448,-103604
1,Categorical,1611 - Professional Development,18357,43590,5043,5043,0
1,Categorical,1711 - Summer Programs,102825,20057,0,0,0
1,Categorical,1861 - Employee Insurance Opt-Out,76391,0,0,0,0
1,Categorical,1899 - Bonus,5157787,2105290,2839801,1205209,-1634592
1,Categorical,2000 - Employee Benefits,38829218,40554911,50257972,36267250,-13990722
1,Categorical,3000 - Contracted Serv-Prof/Tech,1038782,1000167,907387,621957,-285430
1,Categorical,4000 - Contracted Servs - Property,14142,9500,4000,4000,0
1,Categorical,5000 - Contr Serv-Trans/Comm/Other,66391,33877,60573,30920,-29653
1,Categorical,6000 - Materials & Supplies,282642,5914934,1961446,-12779554,-14741000
1,Categorical,6400 - Books/Instructional Aids,5688537,7059394,3350276,3279557,-70719
1,Categorical,7000 - Equipment,1511348,1303891,2125214,1815782,-309432
1,Categorical,8000 - Scholarships & Stipends,64949,100522,160522,50000,-110522
1,Categorical,9000 - Other Uses Of Funds,0,0,55477,3316579,3261102
2,Operating,1000 - Cost Of Fulltime Positions,49493133,51390326,46796878,46638691,-158187
2,Operating,1198 - Insurance Recoveries,0,-719465,-655156,-652942,2215
2,Operating,1199 - Turnover & Delayed Hiring,0,-582300,0,-965114,-965114
2,Operating,1211 - Per Diem Substitute Service,10991,-114,0,0,0
2,Operating,1311 - Overtime,120840,203111,91851,91851,0
